paper_key,global_key,conf_key
conf/soda/BuchbinderKLMS08,soda,conf/soda/2008
conf/soda/KimbrelSS04,soda,conf/soda/2004
conf/stoc/JayramKKSS01,stoc,conf/stoc/2001
conf/focs/BaumannS06,focs,conf/focs/2006
conf/mfcs/BaumannK04,mfcs,conf/mfcs/2004
conf/focs/BeameCM13,focs,conf/focs/2013
conf/sigir/MachmouchiB16,sigir,conf/sigir/2016
conf/focs/Ben-SassonKKMS13,focs,conf/focs/2013
conf/focs/Meir09,focs,conf/focs/2009
conf/stoc/GavinskyMWW14,stoc,conf/stoc/2014
conf/stoc/Meir08,stoc,conf/stoc/2008
conf/focs/Ben-SassonLR12,focs,conf/focs/2012
conf/focs/Ben-SassonRS12,focs,conf/focs/2012
conf/soda/GellesHKRW16,soda,conf/soda/2016
conf/focs/BhatnagarGL03,focs,conf/focs/2003
conf/focs/BhattacharyyaDSS11,focs,conf/focs/2011
conf/focs/DvirKSS09,focs,conf/focs/2009
conf/focs/KayalS09,focs,conf/focs/2009
conf/focs/KumarS14,focs,conf/focs/2014
conf/icalp/BrietDHS14,icalp,conf/icalp/2014-1
conf/icalp/KumarS14,icalp,conf/icalp/2014-1
conf/latin/ChakrabortyPRS14,latin,conf/latin/2014
conf/stoc/Ben-SassonGKKS13,stoc,conf/stoc/2013
conf/stoc/DvirSW14,stoc,conf/stoc/2014
conf/stoc/KoppartyS10,stoc,conf/stoc/2010
conf/stoc/KoppartySY11,stoc,conf/stoc/2011
conf/stoc/KumarS14,stoc,conf/stoc/2014
conf/stoc/SarafV11,stoc,conf/stoc/2011
conf/focs/BindelKO11,focs,conf/focs/2011
conf/stoc/DobzinskiNO14,stoc,conf/stoc/2014
conf/stoc/KleinbergO11,stoc,conf/stoc/2011
conf/focs/BlasiakKL11,focs,conf/focs/2011
conf/icalp/BlasiakK10,icalp,conf/icalp/2010-2
conf/soda/ArcherB10,soda,conf/soda/2010
conf/focs/KargerM00,focs,conf/focs/2000
conf/soda/JohnsonMP00,soda,conf/soda/2000
conf/focs/BonacinaGT14,focs,conf/focs/2014
conf/icalp/AtseriasGG00,icalp,conf/icalp/2000
conf/icalp/BeyersdorffGLR11,icalp,conf/icalp/2011-1
conf/icalp/EstebanGM02,icalp,conf/icalp/2002
conf/focs/BorgsCMR06,focs,conf/focs/2006
conf/icalp/BergerBCDK04,icalp,conf/icalp/2004
conf/isaac/AndersenBCHMT08,isaac,conf/isaac/2008
conf/kdd/BorgsCMS04,kdd,conf/kdd/2004
conf/kdd/Chayes16,kdd,conf/kdd/2016
conf/latin/BorgsCMP04,latin,conf/latin/2004
conf/latin/Chayes02,latin,conf/latin/2002
conf/soda/BalcanBBCT13,soda,conf/soda/2013
conf/soda/BergerBCS05,soda,conf/soda/2005
conf/soda/BorgsBCL14,soda,conf/soda/2014
conf/stoc/BorgsCDR07,stoc,conf/stoc/2007
conf/stoc/BorgsCP01,stoc,conf/stoc/2001
conf/www/AndersenBCFFKMT08,www,conf/www/2008
conf/www/MeederKSRBC11,www,conf/www/2011
conf/focs/BosekLSZ14,focs,conf/focs/2014
conf/mfcs/BiloZ12,mfcs,conf/mfcs/2012
conf/stoc/LackiOPSZ15,stoc,conf/stoc/2015
conf/swat/BiloBHKMWZ08,swat,conf/swat/2008
conf/podc/AfekEG16,podc,conf/podc/2016
conf/podc/BrownER13,podc,conf/podc/2013
conf/podc/Ellen016,podc,conf/podc/2016
conf/podc/EllenGSZ16,podc,conf/podc/2016
conf/podc/EllenLLM07,podc,conf/podc/2007
conf/spaa/AspnesE11,spaa,conf/spaa/2011
conf/wdag/BrodskyEW06,wdag,conf/wdag/2006
conf/wdag/EllenW13,wdag,conf/wdag/2013
conf/podc/BravermanO15,podc,conf/podc/2015
conf/podc/DruckerKO12,podc,conf/podc/2012
conf/podc/DruckerKO13,podc,conf/podc/2014
conf/podc/KuhnLLO10,podc,conf/podc/2010
conf/podc/KuhnOM11,podc,conf/podc/2011
conf/podc/MoscibrodaO11,podc,conf/podc/2011
conf/podc/OshmanS13,podc,conf/podc/2013
conf/spaa/KuhnLO09,spaa,conf/spaa/2009
conf/wdag/KuhnO11,wdag,conf/wdag/2011
conf/icalp/DanosKP06,icalp,conf/icalp/2006-2
conf/focs/BuhrmanCLLSU06,focs,conf/focs/2006
conf/ipco/GvozdenovicL05,ipco,conf/ipco/2005
conf/focs/ChakrabartiSWY01,focs,conf/focs/2001
conf/focs/Shi02,focs,conf/focs/2002
conf/icalp/HoyerNS01,icalp,conf/icalp/2001
conf/icalp/ShiW12,icalp,conf/icalp/2012-1
conf/soda/JainSWZ13,soda,conf/soda/2013
conf/stacs/ChakrabartiKS01,stacs,conf/stacs/2001
conf/stoc/MillerS14,stoc,conf/stoc/2014
conf/stoc/Shi05,stoc,conf/stoc/2005
conf/focs/ChanFLY08,focs,conf/focs/2008
conf/soda/ChanL10,soda,conf/soda/2010
conf/focs/ChanLNV15,focs,conf/focs/2015
conf/stoc/ChanP12,stoc,conf/stoc/2012
conf/focs/ChenDDT09,focs,conf/focs/2009
conf/stoc/ChenDO15,stoc,conf/stoc/2015
conf/focs/ChenHLX13,focs,conf/focs/2013
conf/focs/Chlamtac07,focs,conf/focs/2007
conf/focs/ChlamtacDK12,focs,conf/focs/2012
conf/soda/ChlamtacH12,soda,conf/soda/2012
conf/stoc/AroraC06,stoc,conf/stoc/2006
conf/stoc/BhaskaraCCFV10,stoc,conf/stoc/2010
conf/wads/ChlamtacFG13,wads,conf/wads/2013
conf/focs/CirianiFLM02,focs,conf/focs/2002
conf/mfcs/CryanM01,mfcs,conf/mfcs/2001
conf/stoc/CryanD02,stoc,conf/stoc/2002
conf/focs/CubittM14,focs,conf/focs/2014
conf/focs/HarrowM10,focs,conf/focs/2010
conf/icalp/HarrowMS11,icalp,conf/icalp/2011-1
conf/icalp/MontanaroW07,icalp,conf/icalp/2007
conf/isaac/MontanaroNR08,isaac,conf/isaac/2008
conf/focs/DinurG08,focs,conf/focs/2008
conf/focs/DinurG13,focs,conf/focs/2013
conf/focs/DinurH09,focs,conf/focs/2009
conf/focs/DinurR04,focs,conf/focs/2004
conf/focs/DinurRS02,focs,conf/focs/2002
conf/icalp/DinurG13,icalp,conf/icalp/2013-1
conf/pods/DinurN03,pods,conf/pods/2003
conf/stacs/DinurHSV15,stacs,conf/stacs/2015
conf/stoc/Dinur06,stoc,conf/stoc/2006
conf/stoc/DinurFKO06,stoc,conf/stoc/2006
conf/stoc/DinurGKR03,stoc,conf/stoc/2003
conf/stoc/DinurHK15,stoc,conf/stoc/2015
conf/stoc/DinurMR06,stoc,conf/stoc/2006
conf/stoc/DinurS02,stoc,conf/stoc/2002
conf/stoc/DinurS14,stoc,conf/stoc/2014
conf/focs/DodisLWZ11,focs,conf/focs/2011
conf/focs/Li12,focs,conf/focs/2012
conf/focs/Li13,focs,conf/focs/2013
conf/focs/Li15,focs,conf/focs/2015
conf/icalp/IshaiKLOPSZ13,icalp,conf/icalp/2013-1
conf/stoc/ChattopadhyayG016,stoc,conf/stoc/2016
conf/stoc/Li12,stoc,conf/stoc/2012
conf/stoc/Li13,stoc,conf/stoc/2013
conf/focs/DvorakKT10,focs,conf/focs/2010
conf/isaac/DvorakKT07,isaac,conf/isaac/2007
conf/soda/DvorakKT09,soda,conf/soda/2009
conf/soda/DvorakKT09a,soda,conf/soda/2009
conf/soda/Thomas00,soda,conf/soda/2000
conf/focs/EnglertOW08,focs,conf/focs/2008
conf/focs/FederGMS06,focs,conf/focs/2006
conf/focs/MihailPS03,focs,conf/focs/2003
conf/infocom/GkantsidisGMS07,infocom,conf/infocom/2007
conf/infocom/GkantsidisMS04,infocom,conf/infocom/2004
conf/infocom/GkantsidisMS05,infocom,conf/infocom/2005
conf/sigmetrics/GkantsidisMS03,sigmetrics,conf/sigmetrics/2003
conf/soda/GopalanKMMV02,soda,conf/soda/2002
conf/focs/FichHS05,focs,conf/focs/2005
conf/podc/BrodskyF04,podc,conf/podc/2004
conf/podc/FichHS04,podc,conf/podc/2004
conf/wdag/AspnesFR04,wdag,conf/wdag/2004
conf/wdag/DavidBF05,wdag,conf/wdag/2005
conf/wdag/FichLMS05,wdag,conf/wdag/2005
conf/wdag/FichLMS05a,wdag,conf/wdag/2005
conf/wdag/FichR00,wdag,conf/wdag/2000
conf/focs/FleischerJM04,focs,conf/focs/2004
conf/focs/FleischerJW01,focs,conf/focs/2001
conf/icalp/Fleischer04,icalp,conf/icalp/2004
conf/infocom/DruckerF12,infocom,conf/infocom/2012w
conf/ipco/BhaskarFH10,ipco,conf/ipco/2010
conf/ipco/Fleischer01,ipco,conf/ipco/2001
conf/ipco/FleischerS02,ipco,conf/ipco/2002
conf/soda/AzarBFP13,soda,conf/soda/2013
conf/soda/BhaskarFA11,soda,conf/soda/2011
conf/soda/BhaskarFHH09,soda,conf/soda/2009
conf/soda/Fleischer04,soda,conf/soda/2004
conf/soda/FleischerGMS06,soda,conf/soda/2006
conf/soda/FleischerS03,soda,conf/soda/2003
conf/soda/FleischerS03a,soda,conf/soda/2003
conf/stoc/ChakrabartiFW12,stoc,conf/stoc/2012
conf/stoc/ColeF08,stoc,conf/stoc/2008
conf/stoc/FleischerI00,stoc,conf/stoc/2000
conf/stoc/FleischerKLS06,stoc,conf/stoc/2006
conf/stoc/IwataFF00,stoc,conf/stoc/2000
conf/focs/FranceschiniGMP02,focs,conf/focs/2002
conf/latin/LuccioP02,latin,conf/latin/2002
conf/wads/RuizLEP05,wads,conf/wads/2005
conf/focs/GalG07,focs,conf/focs/2007
conf/icalp/FordG05,icalp,conf/icalp/2005
conf/icalp/GalM03,icalp,conf/icalp/2003
conf/latin/GalJ10,latin,conf/latin/2010
conf/mfcs/AllenderGM15,mfcs,conf/mfcs/2015-2
conf/mfcs/GalT06,mfcs,conf/mfcs/2006
conf/stacs/GalM11,stacs,conf/stacs/2011
conf/stoc/GalHKPV12,stoc,conf/stoc/2012
conf/stoc/GalR03,stoc,conf/stoc/2003
conf/focs/GanorKR14,focs,conf/focs/2014
conf/stoc/GanorKR15,stoc,conf/stoc/2015
conf/stoc/GanorKR16,stoc,conf/stoc/2016
conf/focs/GaoW15,focs,conf/focs/2015
conf/stoc/GaoW10,stoc,conf/stoc/2010
conf/focs/GoelKTW09,focs,conf/focs/2009
conf/fsttcs/GoelTW10,fsttcs,conf/fsttcs/2010
conf/focs/GopalanKM15,focs,conf/focs/2015
conf/focs/GoyalRRV14,focs,conf/focs/2014
conf/pods/BabcockDMO03,pods,conf/pods/2003
conf/focs/GuLM06,focs,conf/focs/2006
conf/icalp/DaiLLM01,icalp,conf/icalp/2001
conf/icalp/HitchcockLM03,icalp,conf/icalp/2003
conf/mfcs/DotyGLMM05,mfcs,conf/mfcs/2005
conf/stacs/AthreyaHLM04,stacs,conf/stacs/2004
conf/stacs/FortnowLM10,stacs,conf/stacs/2010
conf/focs/HalesH00,focs,conf/focs/2000
conf/focs/KapralovLMMS14,focs,conf/focs/2014
conf/focs/LeeS13,focs,conf/focs/2013
conf/focs/LeeS14,focs,conf/focs/2014
conf/focs/LeeS15,focs,conf/focs/2015
conf/focs/LeeS15a,focs,conf/focs/2015
conf/focs/LeeSW15,focs,conf/focs/2015
conf/icml/BubeckL16,icml,conf/icml/2016
conf/soda/Allen-ZhuLO16,soda,conf/soda/2016
conf/soda/KelnerLOS14,soda,conf/soda/2014
conf/soda/KwokLL16,soda,conf/soda/2016
conf/stoc/CohenLMPS16,stoc,conf/stoc/2016
conf/stoc/KwokLLGT13,stoc,conf/stoc/2013
conf/stoc/KyngLPSS16,stoc,conf/stoc/2016
conf/stoc/LeeRS13,stoc,conf/stoc/2013
conf/focs/KayalLSS14,focs,conf/focs/2014
conf/fsttcs/KrebsL13,fsttcs,conf/fsttcs/2013
conf/mfcs/KrebsLS11,mfcs,conf/mfcs/2011
conf/stoc/FournierLMS14,stoc,conf/stoc/2014
conf/stoc/KayalLSS14,stoc,conf/stoc/2014
conf/focs/KedlayaU08,focs,conf/focs/2008
conf/focs/KenyonM00,focs,conf/focs/2000
conf/focs/KenyonMP01,focs,conf/focs/2001
conf/fsttcs/AfratiBFJK00,fsttcs,conf/fsttcs/2000
conf/isaac/BarbayK03,isaac,conf/isaac/2003
conf/latin/ChrobakKNY06,latin,conf/latin/2006
conf/soda/BarbayK01,soda,conf/soda/2001
conf/soda/BarbayK02,soda,conf/soda/2002
conf/soda/CorreaK04,soda,conf/soda/2004
conf/soda/CsirikJK01,soda,conf/soda/2001
conf/soda/VegaKK04,soda,conf/soda/2004
conf/stacs/Kenyon04,stacs,conf/stacs/2004
conf/stoc/BuchsbaumKKRT03,stoc,conf/stoc/2003
conf/stoc/CsirikJKOSW00,stoc,conf/stoc/2000
conf/stoc/GolinKY02,stoc,conf/stoc/2002
conf/stoc/KenyonRS04,stoc,conf/stoc/2004
conf/stoc/KenyonSY00,stoc,conf/stoc/2000
conf/stoc/VegaKKR03,stoc,conf/stoc/2003
conf/focs/KintaliPRST09,focs,conf/focs/2009
conf/podc/LaoutarisPRST08,podc,conf/podc/2008
conf/soda/MeyersonNP06,soda,conf/soda/2006
conf/soda/PoplawskiR11,soda,conf/soda/2011
conf/stoc/CoteMP08,stoc,conf/stoc/2008
conf/icalp/HallgrenKSZ08,icalp,conf/icalp/2008-2
conf/nsdi/SinglaGK14,nsdi,conf/nsdi/2014
conf/soda/KindlerKT16,soda,conf/soda/2016
conf/stoc/AroraKKSTV08,stoc,conf/stoc/2008
conf/focs/LongNP07,focs,conf/focs/2007
conf/focs/MartinR00,focs,conf/focs/2000
conf/focs/Randall03,focs,conf/focs/2003
conf/mfcs/Randall01,mfcs,conf/mfcs/2001
conf/soda/GalvinR07,soda,conf/soda/2007
conf/soda/Randall06,soda,conf/soda/2006
conf/soda/RandallY00,soda,conf/soda/2000
conf/swat/Randall10,swat,conf/swat/2010
conf/focs/SlyS12,focs,conf/focs/2012
conf/stoc/DingSS14,stoc,conf/stoc/2014
conf/stoc/DingSS15,stoc,conf/stoc/2015
conf/focs/TsangWXZ13,focs,conf/focs/2013
conf/icalp/MansourRVX12,icalp,conf/icalp/2012-1
conf/icalp/RubinfeldX10,icalp,conf/icalp/2010-1
conf/soda/BhattacharyyaX10,soda,conf/soda/2010
conf/stacs/BhattacharyyaCSX09,stacs,conf/stacs/2009
conf/focs/TulsianiW11,focs,conf/focs/2011
conf/fse/0001PSLPW12,fse,conf/fse/2012
conf/fse/Duc0P012,fse,conf/fse/2012
conf/fse/AlkassarGPS01,fse,conf/fse/2001
conf/fsttcs/BackesP03,fsttcs,conf/fsttcs/2003
conf/fsttcs/BasinKMP08,fsttcs,conf/fsttcs/2008
conf/nsdi/RamasamyTPJM11,nsdi,conf/nsdi/2011hotice
conf/sp/BackesP03,sp,conf/sp/2003
conf/sp/BackesP05,sp,conf/sp/2005
conf/sp/PfitzmannW01,sp,conf/sp/2001
conf/fse/BoesgaardVPCS03,fse,conf/fse/2003
conf/fse/ChoP04,fse,conf/fse/2004
conf/fse/DebraizeG08,fse,conf/fse/2008
conf/fse/DobraunigEM15,fse,conf/fse/2015
conf/fse/DobraunigEM16,fse,conf/fse/2016
conf/fse/EichlsederMS14,fse,conf/fse/2014
conf/fse/DodisRRS09,fse,conf/fse/2009
conf/infocom/BowersJRS13,infocom,conf/infocom/2013
conf/fse/FullerM03,fse,conf/fse/2003
conf/fse/Gueron09,fse,conf/fse/2009
conf/sigcomm/KounavisKGEGD10,sigcomm,conf/sigcomm/2010
conf/fse/HongSMLL01,fse,conf/fse/2001
conf/fse/LipmaaM01,fse,conf/fse/2001
conf/fse/ShiraiSAMI07,fse,conf/fse/2007
conf/fse/ItoM15,fse,conf/fse/2015
conf/fse/KhovratovichRS12,fse,conf/fse/2012
conf/fse/LeeCKSH08,fse,conf/fse/2008
conf/fse/MarkovskiGK05,fse,conf/fse/2005
conf/fse/MatsuiF05,fse,conf/fse/2005
conf/fse/MatsuiM13,fse,conf/fse/2013
conf/fse/Rock08,fse,conf/fse/2008
conf/fse/ParkSLL03,fse,conf/fse/2003
conf/fse/RijmenTV10,fse,conf/fse/2010
conf/fse/RivainDP08,fse,conf/fse/2008
conf/fse/SimKOP15,fse,conf/fse/2015
conf/infocom/OggierD11,infocom,conf/infocom/2011
conf/infocom/Pamies-JuarezDO13,infocom,conf/infocom/2013
conf/fse/SongS03,fse,conf/fse/2003
conf/fse/WangSTP12,fse,conf/fse/2012
conf/fse/WatanabeF04,fse,conf/fse/2004
conf/fse/WatanabeFYTP02,fse,conf/fse/2002
conf/fse/ZhangBRL15,fse,conf/fse/2015
conf/fse/ZhouFW11,fse,conf/fse/2011
conf/fsttcs/0001R13,fsttcs,conf/fsttcs/2013
conf/fsttcs/AbdullaMM04,fsttcs,conf/fsttcs/2004
conf/lics/AbdullaDM04,lics,conf/lics/2004
conf/fsttcs/AchlioptasG12,fsttcs,conf/fsttcs/2012
conf/stacs/CanonneDGR16,stacs,conf/stacs/2016
conf/fsttcs/AdelaideP04,fsttcs,conf/fsttcs/2004
conf/fsttcs/AdsulMKN05,fsttcs,conf/fsttcs/2005
conf/fsttcs/AgarwalCCRS13,fsttcs,conf/fsttcs/2013
conf/fsttcs/AgrawalCDN15,fsttcs,conf/fsttcs/2015
conf/fsttcs/AlarconGL06,fsttcs,conf/fsttcs/2006
conf/fsttcs/AnanthNS11,fsttcs,conf/fsttcs/2011
conf/icalp/KavithaMN09,icalp,conf/icalp/2009-1
conf/isaac/KavithaN09,isaac,conf/isaac/2009
conf/stacs/Nasre13,stacs,conf/stacs/2013
conf/swat/HuangKMN08,swat,conf/swat/2008
conf/icalp/ArapinisFG16,icalp,conf/icalp/2016
conf/sigmetrics/MukherjeeKD12,sigmetrics,conf/sigmetrics/2012
conf/spaa/ChitnisHKM13,spaa,conf/spaa/2013
conf/fsttcs/BekosKPS06,fsttcs,conf/fsttcs/2006
conf/isaac/BampasPPP08,isaac,conf/isaac/2008
conf/fsttcs/BergerKSV08,fsttcs,conf/fsttcs/2008
conf/fsttcs/BerwangerB15,fsttcs,conf/fsttcs/2015
conf/fsttcs/FijalkowPS13,fsttcs,conf/fsttcs/2013
conf/fsttcs/MaubertP13,fsttcs,conf/fsttcs/2013
conf/mfcs/DimaMP15,mfcs,conf/mfcs/2015-1
conf/mfcs/RiedwegP03,mfcs,conf/mfcs/2003
conf/fsttcs/BrimCKP01,fsttcs,conf/fsttcs/2001
conf/mfcs/CernaP03,mfcs,conf/mfcs/2003
conf/fsttcs/CassezMB14,fsttcs,conf/fsttcs/2014
conf/fsttcs/ChakrabortyPTVY14,fsttcs,conf/fsttcs/2014
conf/mfcs/BravermanLSVY15,mfcs,conf/mfcs/2015-2
conf/pods/BravermanCWY16,pods,conf/pods/2016
conf/fsttcs/ChenH14,fsttcs,conf/fsttcs/2014
conf/fsttcs/ChenHL05,fsttcs,conf/fsttcs/2005
conf/lics/ChenHKM09,lics,conf/lics/2009
conf/fsttcs/ChevalierK07,fsttcs,conf/fsttcs/2007
conf/fsttcs/DattaNTW09,fsttcs,conf/fsttcs/2009
conf/latin/ArvindMN12,latin,conf/latin/2012
conf/mfcs/ArvindMNV12,mfcs,conf/mfcs/2012
conf/stacs/DasDN10,stacs,conf/stacs/2010
conf/stoc/KouckyNP11,stoc,conf/stoc/2011
conf/icdt/AfratiDG16,icdt,conf/icdt/2016
conf/icdt/AmanoDLM10,icdt,conf/icdt/2010
conf/icdt/CzerwinskiDMP16,icdt,conf/icdt/2016
conf/icdt/DavidHMP14,icdt,conf/icdt/2014
conf/icdt/DavidLT11,icdt,conf/icdt/2011
conf/mfcs/David08,mfcs,conf/mfcs/2008
conf/pods/DavidLM10,pods,conf/pods/2010
conf/icdt/Francis15,icdt,conf/icdt/2015
conf/fsttcs/DeNR12,fsttcs,conf/fsttcs/2012
conf/fsttcs/DHondtP05,fsttcs,conf/fsttcs/2005
conf/fsttcs/DimitrovaF08,fsttcs,conf/fsttcs/2008
conf/fsttcs/FavrholdtN00,fsttcs,conf/fsttcs/2000
conf/fsttcs/FuK11,fsttcs,conf/fsttcs/2011
conf/icalp/Fu12,icalp,conf/icalp/2012-2
conf/popl/ChatterjeeFNH16,popl,conf/popl/2016
conf/fsttcs/GiannopoulouLSS14,fsttcs,conf/fsttcs/2014
conf/icalp/GiannopoulouJLS15,icalp,conf/icalp/2015-1
conf/mfcs/Chatzidimitriou16,mfcs,conf/mfcs/2016
conf/stacs/GiannopoulouM15,stacs,conf/stacs/2015
conf/swat/GiannopoulouSZ12,swat,conf/swat/2012
conf/fsttcs/GlasserSTZ07,fsttcs,conf/fsttcs/2007
conf/mfcs/GlasserOPSZ05,mfcs,conf/mfcs/2005
conf/mfcs/GlasserSZ05,mfcs,conf/mfcs/2005
conf/stacs/GlasserPSZ06,stacs,conf/stacs/2006
conf/fsttcs/GoyalMP13,fsttcs,conf/fsttcs/2013
conf/fsttcs/GoyalMPPS15,fsttcs,conf/fsttcs/2015
conf/icalp/ChakrabartyGK16,icalp,conf/icalp/2016
conf/mfcs/GoyalKM13,mfcs,conf/mfcs/2013
conf/fsttcs/GrenetKPS11,fsttcs,conf/fsttcs/2011
conf/icalp/KoiranNP05,icalp,conf/icalp/2005
conf/issac/ChattopadhyayGKPS13,issac,conf/issac/2013
conf/mfcs/GrenetKP10,mfcs,conf/mfcs/2010
conf/mfcs/MalodP06,mfcs,conf/mfcs/2006
conf/stacs/GrenetKKP11,stacs,conf/stacs/2011
conf/stacs/PortierW13,stacs,conf/stacs/2013
conf/stacs/PortierW13a,stacs,conf/stacs/2013
conf/fsttcs/GuptaRS06,fsttcs,conf/fsttcs/2006
conf/swat/GuptaIM16,swat,conf/swat/2016
conf/fsttcs/HoangT02,fsttcs,conf/fsttcs/2002
conf/mfcs/HoangT01,mfcs,conf/mfcs/2001
conf/stacs/AgrawalHT07,stacs,conf/stacs/2007
conf/fsttcs/IglesiasR0S15,fsttcs,conf/fsttcs/2015
conf/fsttcs/KannanKR08,fsttcs,conf/fsttcs/2008
conf/icdt/BeameLRS14,icdt,conf/icdt/2014
conf/sigmod/RoyS14,sigmod,conf/sigmod/2014
conf/fsttcs/KrishnanR01,fsttcs,conf/fsttcs/2001
conf/fsttcs/LinY00,fsttcs,conf/fsttcs/2000
conf/fsttcs/MandalPV14,fsttcs,conf/fsttcs/2014
conf/fsttcs/MijajlovicTO04,fsttcs,conf/fsttcs/2004
conf/fsttcs/NicaudPR10,fsttcs,conf/fsttcs/2010
conf/stacs/AugerNP16,stacs,conf/stacs/2016
conf/fsttcs/PaulS09,fsttcs,conf/fsttcs/2009
conf/fsttcs/SedletskyPB00,fsttcs,conf/fsttcs/2000
conf/fsttcs/SouthernC14,fsttcs,conf/fsttcs/2014
conf/fsttcs/VosV00,fsttcs,conf/fsttcs/2000
conf/gpce/AnKGTS13,gpce,conf/gpce/2013
conf/gpce/BassoPOB13,gpce,conf/gpce/2013
conf/icse/Mongiovi16,icse,conf/icse/2016c
conf/icsm/MongioviMGSR14,icsm,conf/icsm/2014
conf/icsm/SoaresMG11,icsm,conf/icsm/2011
conf/gpce/CalcagnoTHL03,gpce,conf/gpce/2003
conf/gpce/ConselHRSYP03,gpce,conf/gpce/2003
conf/gpce/El-SharkawyKS15,gpce,conf/gpce/2015
conf/gpce/EsmaeilsabzaliFA11,gpce,conf/gpce/2011
conf/icse/AtleeFL15,icse,conf/icse/2015formalise
conf/kbse/TaleghaniA09,kbse,conf/kbse/2009
conf/kbse/TaleghaniA10,kbse,conf/kbse/2010
conf/gpce/FontAHC15,gpce,conf/gpce/2015
conf/wcre/ArcegaFHC16,wcre,conf/wcre/2016
conf/gpce/GilL07,gpce,conf/gpce/2007
conf/vldb/GilL07,vldb,conf/vldb/2007
conf/gpce/GousetiPS14,gpce,conf/gpce/2014
conf/kbse/LinG05,kbse,conf/kbse/2005
conf/gpce/HoferEBSL10,gpce,conf/gpce/2010fosd
conf/gpce/HuangZS05,gpce,conf/gpce/2005
conf/gpce/ZookHS04,gpce,conf/gpce/2004
conf/icse/HuangS06,icse,conf/icse/2006
conf/icse/HuangS07,icse,conf/icse/2007c
conf/pldi/AltidorHS11,pldi,conf/pldi/2011
conf/pldi/HuangS08,pldi,conf/pldi/2008
conf/sigmod/Huang16,sigmod,conf/sigmod/2016exploredb
conf/sigmod/HuangGL11,sigmod,conf/sigmod/2011
conf/sigmod/MarczakHBSLA10,sigmod,conf/sigmod/2010
conf/gpce/JouaultBK06,gpce,conf/gpce/2006
conf/icse/BezivinFR06,icse,conf/icse/2006
conf/kbse/BezivinG01,kbse,conf/kbse/2001
conf/wcre/Bezivin04,wcre,conf/wcre/2004
conf/gpce/KolesnikovRA14,gpce,conf/gpce/2014fosd
conf/gpce/KowalAT16,gpce,conf/gpce/2016
conf/gpce/LeeSO16,gpce,conf/gpce/2016
conf/gpce/LillackBS14,gpce,conf/gpce/2014fosd
conf/icse/BeckerBGKS06,icse,conf/icse/2006
conf/icse/BurmesterGHST05,icse,conf/icse/2005
conf/gpce/LiNN11,gpce,conf/gpce/2011
conf/gpce/LiuB04,gpce,conf/gpce/2004
conf/icse/HuangZL12,icse,conf/icse/2012sees
conf/icse/LiuBL06,icse,conf/icse/2006
conf/infocom/LiuH08,infocom,conf/infocom/2008
conf/infocom/LiuS12,infocom,conf/infocom/2012
conf/infocom/LiuXBC14,infocom,conf/infocom/2014
conf/infocom/LiuXCZC15,infocom,conf/infocom/2015
conf/sigmetrics/Liu16,sigmetrics,conf/sigmetrics/2016
conf/gpce/LiuGS09,gpce,conf/gpce/2009
conf/gpce/RothamelL08,gpce,conf/gpce/2008
conf/pldi/LiuRYSH04,pldi,conf/pldi/2004
conf/scam/GorbovitskiTRSL08,scam,conf/scam/2008
conf/sigmod/TekleL11,sigmod,conf/sigmod/2011
conf/gpce/MalakutiA14,gpce,conf/gpce/2014
conf/icse/MalakutiW14,icse,conf/icse/2014greens
conf/gpce/MaraninchiB07,gpce,conf/gpce/2007
conf/icse/Marinho10,icse,conf/icse/2010-2
conf/icse/RochaA12,icse,conf/icse/2012weh
conf/icsm/MendoncaMFA04,icsm,conf/icsm/2004
conf/iwpc/VasconcelosSW14,iwpc,conf/iwpc/2014
conf/gpce/MedeirosRRTG15,gpce,conf/gpce/2015
conf/gpce/MiaoS10,gpce,conf/gpce/2010
conf/gpce/NevesTSAKB11,gpce,conf/gpce/2011
conf/gpce/NordstromSCSEL03,gpce,conf/gpce/2003
conf/pldi/ChambersRPAHBW10,pldi,conf/pldi/2010
conf/pldi/ChenHPECCP08,pldi,conf/pldi/2008
conf/pldi/PerryMRLAW07,pldi,conf/pldi/2007
conf/lics/NigamJWLS10,lics,conf/lics/2010lam
conf/pldi/JiaZ09,pldi,conf/pldi/2009plas
conf/sp/VasudevanCJMND13,sp,conf/sp/2013
conf/gpce/PhilipsKMR16,gpce,conf/gpce/2016
conf/icse/PhilipsMR15,icse,conf/icse/2015-2
conf/gpce/RaysideMLYXJ12,gpce,conf/gpce/2012
conf/gpce/ReederG06,gpce,conf/gpce/2006
conf/gpce/ReppyS06,gpce,conf/gpce/2006
conf/gpce/ReyndersDP15,gpce,conf/gpce/2015
conf/pldi/SergeyDMMDCP13,pldi,conf/pldi/2013
conf/popl/DevriesePP16,popl,conf/popl/2016
conf/sp/DevrieseP10,sp,conf/sp/2010
conf/gpce/RicheGMB12,gpce,conf/gpce/2012
conf/infocom/BjorkqvistCVZ11,infocom,conf/infocom/2011
conf/infocom/CiucuHC11,infocom,conf/infocom/2011
conf/sigmetrics/BirkeBMSC15,sigmetrics,conf/sigmetrics/2015
conf/gpce/SchulzeLB13,gpce,conf/gpce/2013fosd
conf/gpce/TahaJ03,gpce,conf/gpce/2003
