global_key,paper_key,name,gender
isaac,conf/isaac/BohlerLPZ14,Cecilia Bohler,F
isaac,conf/isaac/BoliacL02,Rodica Boliac,F
isaac,conf/isaac/BolligK08,Beate Bollig,F
isaac,conf/isaac/BomzeCJLMZ10,Petra Mutzel,F
isaac,conf/isaac/BonizzoniVDJ05,Paola Bonizzoni,F
isaac,conf/isaac/BorgeltKL07,Magdalene G. Borgelt,F
isaac,conf/isaac/BoseCCS08,Paz Carmi,F
isaac,conf/isaac/BoseDDOSSW10,Mirela Damian,F
isaac,conf/isaac/BoseM00,Pat Morin,F
isaac,conf/isaac/BoseMBCDFML00,Pat Morin,F
isaac,conf/isaac/BoseMR14,Pat Morin,F
isaac,conf/isaac/BrankovicF10,Ljiljana Brankovic,F
isaac,conf/isaac/BremnerHRS01,Suneeta Ramaswami,F
isaac,conf/isaac/BruceHS09,Chính T. Hoàng,F
isaac,conf/isaac/BuchinBGLL08,Maike Buchin,F
isaac,conf/isaac/BuchinS15,Maike Buchin,F
isaac,conf/isaac/BuchinSV11,Bettina Speckmann,F
isaac,conf/isaac/BulteauFR09,Irena Rusu,F
isaac,conf/isaac/CaiD13,Xing Shi Cai,F
isaac,conf/isaac/CaiVY08,Lin Yang,F
isaac,conf/isaac/CamposKSS11,Sulamita Klein,F
isaac,conf/isaac/CardinalDDILU09,Jean Cardinal,F
isaac,conf/isaac/CardinalFJ05,Jean Cardinal,F
isaac,conf/isaac/CarlssonSZ09,Afra Zomorodian,F
isaac,conf/isaac/CarmiC15,Paz Carmi,F
isaac,conf/isaac/CarmiKL07,Paz Carmi,F
isaac,conf/isaac/CarmiS10,Paz Carmi,F
isaac,conf/isaac/ChambersE10,Erin W. Chambers,F
isaac,conf/isaac/ChambersEFLSSSSWW10,Ulrike Stege,F
isaac,conf/isaac/ChanCYZZ06,Deshi Ye,F
isaac,conf/isaac/ChanLLPTZ11,Qin Zhang,F
isaac,conf/isaac/ChanW04,Prudence W. H. Wong,F
isaac,conf/isaac/ChanZFYZ05,Deshi Ye,F
isaac,conf/isaac/ChangY15,Yi-Jun Chang,F
isaac,conf/isaac/CheilarisGRS12,Luisa Gargano,F
isaac,conf/isaac/ChenF09,Li Chen 0002,F
isaac,conf/isaac/ChenFHM12,Wei Chen,F
isaac,conf/isaac/ChenGHI13,Jing Chen,F
isaac,conf/isaac/ChenHLMW06,Shuang Luan,F
isaac,conf/isaac/ChenHLNWY04,Shuang Luan,F
isaac,conf/isaac/ChenHLNWY05,Shuang (Sean) Luan,F
isaac,conf/isaac/ChenKL00,Yuyu Chen,F
isaac,conf/isaac/ChenLCJ00,Lihua Liu,F
isaac,conf/isaac/ChenLX01,Shuang Luan,F
isaac,conf/isaac/ChenM08,Ewa Misiolek,F
isaac,conf/isaac/ChenWW01,Jie Wang 0002,F
isaac,conf/isaac/ChengLZ13,Jincheng Zhuang,F
isaac,conf/isaac/ChengS06,Xinwei Shi,F
isaac,conf/isaac/CheungD09,Yam Ki Cheung,F
isaac,conf/isaac/CheungMWYZ10,Ye Zhang 0001,F
isaac,conf/isaac/ChlebikC03,Janka Chlebíková,F
isaac,conf/isaac/ChoMP09,Eunhui Park,F
isaac,conf/isaac/ChowdhuryR02,Vijaya Ramachandran,F
isaac,conf/isaac/ChunGT13,Jinhee Chun,F
isaac,conf/isaac/ChunKKT09,Jinhee Chun,F
isaac,conf/isaac/ChunST03,Jinhee Chun,F
isaac,conf/isaac/ChwaJKMOS04,Esther Moet,F
isaac,conf/isaac/CicaleseMX06,Qin Xin 0001,F
isaac,conf/isaac/ClementiMS02,Andrea E. F. Clementi,F
isaac,conf/isaac/CohenP09,Ely Porat,F
isaac,conf/isaac/CordascoG06,Luisa Gargano,F
isaac,conf/isaac/CuiJS11,Yun Cui,F
isaac,conf/isaac/CuiWZ05,Yun Cui,F
isaac,conf/isaac/CzumajW07,Xin Wang,F
isaac,conf/isaac/CzygrinowHS09,Edyta Szymanska,F
isaac,conf/isaac/CzyzowiczGKKKT15,Najmeh Taleb,F
isaac,conf/isaac/DahlgaardKR14,Noy Rotbart,F
isaac,conf/isaac/DaiG09,Rong Ge,F
isaac,conf/isaac/DarukiTV15,Samira Daruki,F
isaac,conf/isaac/DasFKSVW13,Aparna Das,F
isaac,conf/isaac/DasFNS06,Paola Flocchini,F
isaac,conf/isaac/DemaineDFHIOOUY14,Yota Otachi,F
isaac,conf/isaac/DengZLZ00,Yi Zhou,F
isaac,conf/isaac/DesmedtWB05,Yvo Desmedt,F
isaac,conf/isaac/Diaz-BanezHLS03,Joan Antoni Sellarès,F
isaac,conf/isaac/DinitzS06,Shay Solomon,F
isaac,conf/isaac/DoerrHL09,Anna Huber,F
isaac,conf/isaac/DraganL04,Irina Lomonosov,F
isaac,conf/isaac/DroschinskyHKM14,Petra Mutzel,F
isaac,conf/isaac/Duch04,Amalia Duch,F
isaac,conf/isaac/DvorakKT07,Robin Thomas 0001,F
isaac,conf/isaac/Ebbers-BaumannGK03,Annette Ebbers-Baumann,F
isaac,conf/isaac/Ebbers-BaumannGKKKL05,Annette Ebbers-Baumann,F
isaac,conf/isaac/EguchiFT03,Akinobu Eguchi,F
isaac,conf/isaac/EhmsenFKM08,Lene M. Favrholdt,F
isaac,conf/isaac/EidenbenzOSW07,Yvonne Anne Oswald,F
isaac,conf/isaac/El-ZeinMY15,Siwei Yang,F
isaac,conf/isaac/ElbassioniKKM05,Irit Katriel,F
isaac,conf/isaac/ElkindL05,Edith Elkind,F
isaac,conf/isaac/ErlebachGHNPPSSTW01,Kathleen Steinhöfel,F
isaac,conf/isaac/FanLJL05,Xiaohua Jia,F
isaac,conf/isaac/FeketeMS09,Christiane Schmidt 0001,F
isaac,conf/isaac/FellowsLMRS08,Frances A. Rosamond,F
isaac,conf/isaac/FellowsMRST08,Frances A. Rosamond,F
isaac,conf/isaac/FertinRV15,Irena Rusu,F
isaac,conf/isaac/FishkinGJ05,Olga Gerber,F
isaac,conf/isaac/FlamminiMFZ05,Michele Flammini,F
isaac,conf/isaac/FlocchiniMS08,Paola Flocchini,F
isaac,conf/isaac/FlocchiniMS09,Paola Flocchini,F
isaac,conf/isaac/FongLLYY14,Minming Li,F
isaac,conf/isaac/Fox-EpsteinHOU15,Yota Otachi,F
isaac,conf/isaac/FragopoulouNP05,Paraskevi Fragopoulou,F
isaac,conf/isaac/FrankeRW09,Dorothea Wagner,F
isaac,conf/isaac/FratiGW12,Emo Welzl,F
isaac,conf/isaac/Fu12,Norie Fu,F
isaac,conf/isaac/FunkeS15,Sabine Storandt,F
isaac,conf/isaac/FurerY11,Huiwen Yu,F
isaac,conf/isaac/Galbiati01,Giulia Galbiati,F
isaac,conf/isaac/GalluccioP01,Anna Galluccio,F
isaac,conf/isaac/GalluccioP02,Anna Galluccio,F
isaac,conf/isaac/GarridoIMPRW01,Maria Angeles Garrido,F
isaac,conf/isaac/GentiliniP03,Raffaella Gentilini,F
isaac,conf/isaac/GerstelKMP03,Shay Kutten,F
isaac,conf/isaac/GhoshalNN14,Meghana Nasre,F
isaac,conf/isaac/GibsonKW15,Qing Wang,F
isaac,conf/isaac/GiordanoLMS07,Tamara Mchedlidze,F
isaac,conf/isaac/GoldsteinKZ04,Jie Zheng,F
isaac,conf/isaac/GolovachHKKSV15,Pinar Heggernes,F
isaac,conf/isaac/GolovachHKLMS09,Pinar Heggernes,F
isaac,conf/isaac/GoodrichSZ11,Qin Zhang,F
isaac,conf/isaac/GrantsonBL05,Magdalene Grantson,F
isaac,conf/isaac/GuhaJMT02,Paula Josiah,F
isaac,conf/isaac/HaeuplerJL10,Anna Lubiw,F
isaac,conf/isaac/HanM09,Xin Han,F
isaac,conf/isaac/HartlineHMPR02,Emily Rocke,F
isaac,conf/isaac/HartmannRR12,Tanja Hartmann,F
isaac,conf/isaac/HartmannW12,Dorothea Wagner,F
isaac,conf/isaac/HeggernesMP06,Charis Papadopoulos,F
isaac,conf/isaac/HeggernesMV10,Pinar Heggernes,F
isaac,conf/isaac/HellHN12,Miki Hermann,F
isaac,conf/isaac/HellersteinOS11,Linda Sellie,F
isaac,conf/isaac/HonLST11,Sharma V. Thankachan,F
isaac,conf/isaac/HonTX15,Sharma V. Thankachan,F
isaac,conf/isaac/HoriSTS01,Ayumi Shinohara,F
isaac,conf/isaac/HuangH02,Xin He,F
isaac,conf/isaac/HuangLSZ15,Xiaoming Sun,F
isaac,conf/isaac/HuangWCKSH09,Pei-Chi Huang,F
isaac,conf/isaac/HurtadoLMSSSS13,Maria Saumell,F
isaac,conf/isaac/ItoDHPSUU08,Martha Sideri,F
isaac,conf/isaac/ItoDZN06,Xiao Zhou,F
isaac,conf/isaac/ItoHZN10,Xiao Zhou,F
isaac,conf/isaac/ItoKOZ12,Xiao Zhou,F
isaac,conf/isaac/ItoNOOUUU12,Yota Otachi,F
isaac,conf/isaac/ItoUZN08,Xiao Zhou,F
isaac,conf/isaac/ItoZN02,Xiao Zhou,F
isaac,conf/isaac/JampaniL10,Anna Lubiw,F
isaac,conf/isaac/JanssonSVY14,Hoa Vu,F
isaac,conf/isaac/KamedaSG05,Yi Sun,F
isaac,conf/isaac/KamousiS13,Pegah Kamousi,F
isaac,conf/isaac/KangCNZ05,Min Zhao,F
isaac,conf/isaac/KaoCRW12,Dorothea Wagner,F
isaac,conf/isaac/KappmeierMP12,Britta Peis,F
isaac,conf/isaac/KarpinskiRS09,Edyta Szymanska,F
isaac,conf/isaac/KatoIA02,Keiko Imai,F
isaac,conf/isaac/KavithaN09,Meghana Nasre,F
isaac,conf/isaac/KavithaNN10,Meghana Nasre,F
isaac,conf/isaac/KawaseHM13,Xin Han,F
isaac,conf/isaac/KhramtcovaP15,Evanthia Papadopoulou,F
isaac,conf/isaac/KimCNS09,Jeong Seop Sim,F
isaac,conf/isaac/KlavikKOS12,Yota Otachi,F
isaac,conf/isaac/KlavikS14,Maria Saumell,F
isaac,conf/isaac/KovacsMN09,Annamária Kovács,F
isaac,conf/isaac/KovalevaS01,Sofia Kovaleva,F
isaac,conf/isaac/KreveldS02,Bettina Speckmann,F
isaac,conf/isaac/KrizancMS03,Pat Morin,F
isaac,conf/isaac/KrushevskajaM13,Darja Krushevskaja,F
isaac,conf/isaac/LaiPS05,Ying Kit Lai,F
isaac,conf/isaac/LamLTW07,Prudence W. H. Wong,F
isaac,conf/isaac/LamLTWY03,Prudence W. H. Wong,F
isaac,conf/isaac/LampisKM08,Valia Mitsou,F
isaac,conf/isaac/LawL00,Ching Law,F
isaac,conf/isaac/LeeW01,Hyunyoung Lee,F
isaac,conf/isaac/LelargeZ13,Hang Zhou 0001,F
isaac,conf/isaac/LewensteinMRT13,Sharma V. Thankachan,F
isaac,conf/isaac/Li09,Minming Li,F
isaac,conf/isaac/LiN09,Yen Kaow Ng,F
isaac,conf/isaac/LiP13,Pan Peng,F
isaac,conf/isaac/LiWY09,Minming Li,F
isaac,conf/isaac/LiangH10,Jing He,F
isaac,conf/isaac/LimWX05,Fan Wang,F
isaac,conf/isaac/Lin01,Xuemin Lin,F
isaac,conf/isaac/LinMS13,Min Chih Lin,F
isaac,conf/isaac/LipskyPPST07,Ely Porat,F
isaac,conf/isaac/LiuCXJ05,Jing Xiao,F
isaac,conf/isaac/LiuS06,Chunmei Liu,F
isaac,conf/isaac/LuPT00,Chuan Yi Tang,F
isaac,conf/isaac/LuZPC05,Jialin Zhang,F
isaac,conf/isaac/MantheyV13,Rianne Veenstra,F
isaac,conf/isaac/ManuchSS09,Christine Stoll,F
isaac,conf/isaac/MatsuiKKT14,Tomomi Matsui,F
isaac,conf/isaac/MatsuiMK03,Tomomi Matsui,F
isaac,conf/isaac/MatsuiUU08,Yasuko Matsui,F
isaac,conf/isaac/MavronicolasPPS05,Anna Philippou,F
isaac,conf/isaac/MchedlidzeS09,Tamara Mchedlidze,F
isaac,conf/isaac/MirandaTC02,Luz Torres,F
isaac,conf/isaac/MonnotPWDE04,Dominique de Werra,F
isaac,conf/isaac/MontanaroNR08,Ashley Montanaro,F
isaac,conf/isaac/MouawadNR14,Naomi Nishimura,F
isaac,conf/isaac/Muller-HannemannS05,Anna Schulze,F
isaac,conf/isaac/MunroNNST14,Sharma V. Thankachan,F
isaac,conf/isaac/NaorY13,Moni Naor,F
isaac,conf/isaac/NasrePR14,Meghana Nasre,F
isaac,conf/isaac/NavarroT13,Sharma V. Thankachan,F
isaac,conf/isaac/NomuraYU01,Kumiko Nomura,F
isaac,conf/isaac/NunkesserW05,Robin Nunkesser,F
isaac,conf/isaac/OgataYKY11,Yukiko Yamauchi,F
isaac,conf/isaac/OhCA15,Eunjin Oh 0001,F
isaac,conf/isaac/Otachi12,Yota Otachi,F
isaac,conf/isaac/OtachiS13,Yota Otachi,F
isaac,conf/isaac/Paluch06,Katarzyna E. Paluch,F
isaac,conf/isaac/Paluch12,Katarzyna E. Paluch,F
isaac,conf/isaac/PanagopoulouS08,Panagiota N. Panagopoulou,F
isaac,conf/isaac/Papadopoulou07,Evanthia Papadopoulou,F
isaac,conf/isaac/PapadopoulouD12,Evanthia Papadopoulou,F
isaac,conf/isaac/PapadopoulouL02,Evanthia Papadopoulou,F
isaac,conf/isaac/PapadopoulouZ12,Evanthia Papadopoulou,F
isaac,conf/isaac/PeisSW10,Britta Peis,F
isaac,conf/isaac/PolicritiP14,Nicola Prezza,F
isaac,conf/isaac/PontecorviR15,Vijaya Ramachandran,F
isaac,conf/isaac/QiaoSY13,Xiaoming Sun,F
isaac,conf/isaac/SaettlerLC15,Aline Medeiros Saettler,F
isaac,conf/isaac/SaitohOYU09,Yota Otachi,F
isaac,conf/isaac/SakashitaMF05,Mariko Sakashita,F
isaac,conf/isaac/ScharfS08,Ludmila Scharf,F
isaac,conf/isaac/SchindelhauerW01,Birgitta Weber,F
isaac,conf/isaac/ScottSZ06,Ulrike Stege,F
isaac,conf/isaac/StegeRHH02,Ulrike Stege,F
isaac,conf/isaac/Storandt15,Sabine Storandt,F
isaac,conf/isaac/SuchanT06,Karol Suchan,F
isaac,conf/isaac/SudholtZ10,Christine Zarges,F
isaac,conf/isaac/SunZZ14,Xiaoming Sun,F
isaac,conf/isaac/SuzukiT05,Akiko Suzuki,F
isaac,conf/isaac/Takki-ChebihiT03,Nadia Takki-Chebihi,F
isaac,conf/isaac/TanaseVH05,Mirela Tanase,F
isaac,conf/isaac/ThilikosSB00,Maria J. Serna,F
isaac,conf/isaac/Ueno05,Kenya Ueno,F
isaac,conf/isaac/Urbanska07,Anna Urbanska,F
isaac,conf/isaac/Wagner11,Dorothea Wagner,F
isaac,conf/isaac/WangDF04,Hui Fan,F
isaac,conf/isaac/WangWLT05,Wei Liu,F
isaac,conf/isaac/WangZ14,Jingru Zhang,F
isaac,conf/isaac/WangZ15,Xiao Zhang,F
isaac,conf/isaac/Whitesides01,Sue Whitesides,F
isaac,conf/isaac/WongYB12,Prudence W. H. Wong,F
isaac,conf/isaac/WuDBB07,Xin Dou,F
isaac,conf/isaac/WuLC08,Minming Li,F
isaac,conf/isaac/WuLC09,Minming Li,F
isaac,conf/isaac/WuTLXC10,Minming Li,F
isaac,conf/isaac/Xiao08,Mingyu Xiao,F
isaac,conf/isaac/Xiao15,Mingyu Xiao,F
isaac,conf/isaac/XiaoN13,Mingyu Xiao,F
isaac,conf/isaac/XiaoN14,Mingyu Xiao,F
isaac,conf/isaac/XiaoTX05,Ying Xiao,F
isaac,conf/isaac/Xin07,Qin Xin 0001,F
isaac,conf/isaac/XuL09,Ping Xu,F
isaac,conf/isaac/XuXP09,Evanthia Papadopoulou,F
isaac,conf/isaac/XuXX10,Yulai Xie,F
isaac,conf/isaac/YamaguchiIMM09,Tomomi Matsui,F
isaac,conf/isaac/YamaguchiM03,Atsuko Yamaguchi,F
isaac,conf/isaac/YamamuraK01,Kaoru Kurosawa,F
isaac,conf/isaac/YanWLQ15,Yujuan Quan,F
isaac,conf/isaac/Yang05,Lei Yang,F
isaac,conf/isaac/YangWC02,Cao An Wang,F
isaac,conf/isaac/YangZL05,Bing Yang,F
isaac,conf/isaac/YeZ03,Deshi Ye,F
isaac,conf/isaac/YoshikawaGMI00,Shimin Guo,F
isaac,conf/isaac/ZhangCCHTT10,Xin Han,F
isaac,conf/isaac/ZhaoCT08,Wei Chen 0013,F
isaac,conf/isaac/ZhouN00,Xiao Zhou,F
isaac,conf/isaac/ZhouN01,Xiao Zhou,F
isaac,conf/isaac/ZhouN05,Xiao Zhou,F
isaac,conf/isaac/ZhouN09,Xiao Zhou,F
isaac,conf/isaac/ZhuangN10,Bingbing Zhuang,F
issac,conf/issac/Abraham15,Erika Ábrahám,F
issac,conf/issac/AbramovLP03,Ha Q. Le,F
issac,conf/issac/AchatzMW08,Melanie Achatz,F
issac,conf/issac/AguirreJL01,Edith Aguirre,F
issac,conf/issac/AlvandiKM16,Parisa Alvandi,F
issac,conf/issac/AntritterL08,Jean Lévine,F
issac,conf/issac/Aparicio-MonforteBSW11,Ainhoa Aparicio-Monforte,F
issac,conf/issac/AraiMIA14,Noriko H. Arai,F
issac,conf/issac/AruliahCGS07,Azar Shakoori,F
issac,conf/issac/AruliahCGS07a,Azar Shakoori,F
issac,conf/issac/AruliahCSGR07,Azar Shakoori,F
issac,conf/issac/BarkatouBP10,Carole El Bacha,F
issac,conf/issac/BarkatouCB09,Carole El Bacha,F
issac,conf/issac/BarkatouCBW12,Carole El Bacha,F
issac,conf/issac/BarkatouCWV16,Lucia Di Vizio,F
issac,conf/issac/BarkatouM15,Suzy S. Maddah,F
issac,conf/issac/BeaumontBDP04,Nalina Phisanbut,F
issac,conf/issac/BeaumontBDP05,Nalina Phisanbut,F
issac,conf/issac/BerkeschL10,Christine Berkesch,F
issac,conf/issac/BernardiBCM11,Alessandra Bernardi,F
issac,conf/issac/BertheCLV13,Brigitte Vallée,F
issac,conf/issac/BertheLV16,Brigitte Vallée,F
issac,conf/issac/BessonovOS13,Mariya Bessonov,F
issac,conf/issac/BigattiR06,Anna Maria Bigatti,F
issac,conf/issac/BigattiS09,Anna Maria Bigatti,F
issac,conf/issac/BihanRS09,Casey E. Stella,F
issac,conf/issac/BiniB07,Paola Boito,F
issac,conf/issac/Boucher05,Delphine Boucher,F
issac,conf/issac/BoucherGU03,Delphine Boucher,F
issac,conf/issac/BoyerDPZ09,Wei Zhou,F
issac,conf/issac/BrisebarreJ10,Mioara Joldes,F
issac,conf/issac/BronsteinLW05,Min Wu 0003,F
issac,conf/issac/ChattopadhyayGKPS13,Natacha Portier,F
issac,conf/issac/ChenDMMXX10,Rong Xiao,F
issac,conf/issac/ChenDMXX11,Rong Xiao,F
issac,conf/issac/ChenHKL15,Hui Huang,F
issac,conf/issac/ChenM07,Xiaohui Meng,F
issac,conf/issac/ChenMXY09,Lu Yang,F
issac,conf/issac/ChengGL09,Jia Li,F
issac,conf/issac/CicaloG07,Serena Cicalò,F
issac,conf/issac/CioffiO01,Francesca Cioffi,F
issac,conf/issac/ContiGR10,Costanza Conti,F
issac,conf/issac/CorlessDJ07,Hui Ding,F
issac,conf/issac/CorlessR07,Nargol Rezvani,F
issac,conf/issac/DahanMSWX05,Yuzhen Xie,F
issac,conf/issac/Datta03,Ruchira S. Datta,F
issac,conf/issac/DengCS05,Liyong Shen,F
issac,conf/issac/DiattaRR14,Marie-Françoise Roy,F
issac,conf/issac/DickensteinE02,Alicia Dickenstein,F
issac,conf/issac/DickensteinEF13,Alicia Dickenstein,F
issac,conf/issac/DimitrovaJLS07,Elena S. Dimitrova,F
issac,conf/issac/DoraMMY01,Jean Della Dora,F
issac,conf/issac/DumasEGU07,Anna Urbanska,F
issac,conf/issac/EigenwilligKW07,Nicola Wolpert,F
issac,conf/issac/ElkadiGL04,Thi Ha Lê,F
issac,conf/issac/ErascuH14,Madalina Erascu,F
issac,conf/issac/FangH11,Tingting Fang,F
issac,conf/issac/FaugereGHR14,Louise Huot,F
issac,conf/issac/FaugereS12,Jules Svartz,F
issac,conf/issac/FaugereS13,Jules Svartz,F
issac,conf/issac/FaugereSS14,Jules Svartz,F
issac,conf/issac/FaugereSS16,Jules Svartz,F
issac,conf/issac/Fernandez-FerreirosG00,Pilar Fernandez-Ferreiros,F
issac,conf/issac/Fernandez-FerreirosGG02,Pilar Fernandez-Ferreiros,F
issac,conf/issac/FilateiLMS06,Xin Li 0009,F
issac,conf/issac/FortunaGPT02,Elisabetta Fortuna,F
issac,conf/issac/FortunaGT01,Elisabetta Fortuna,F
issac,conf/issac/Fredet00,Anne Fredet,F
issac,conf/issac/Fredet03,Anne Fredet,F
issac,conf/issac/GalligoP05,Jean Pascal Pavone,F
issac,conf/issac/GaoGV10,Shuhong Gao,F
issac,conf/issac/GaoKMYZ04,Shuhong Gao,F
issac,conf/issac/GarciaG12,Maria Emilia Alonso Garcia,F
issac,conf/issac/GeddesLL04,Ha Q. Le,F
issac,conf/issac/GeddesZ03,Wei Wei Zheng,F
issac,conf/issac/GleixnerSW12,Kati Wolter,F
issac,conf/issac/Gonzalez-SanchezGPPCR09,Irene Polo-Blanco,F
issac,conf/issac/GraillatT09,Stef Graillat,F
issac,conf/issac/GrossR14,Elizabeth Gross,F
issac,conf/issac/GuoDWZ15,Lihong Zhi,F
issac,conf/issac/GuoDZ10,Lihong Zhi,F
issac,conf/issac/GuoDZ13,Lihong Zhi,F
issac,conf/issac/GuoKZ12,Lihong Zhi,F
issac,conf/issac/GuoL11,Leilei Guo,F
issac,conf/issac/GuoS06,Li Guo,F
issac,conf/issac/GuoSZ11,Li Guo,F
issac,conf/issac/GutierrezMS01,Rosario Rubio San Miguel,F
issac,conf/issac/HalasKLWY09,Ülle Kotta,F
issac,conf/issac/HanDX14,Liyun Dai,F
issac,conf/issac/HaoKZ16,Lihong Zhi,F
issac,conf/issac/HauensteinMS15,Ágnes Szántó,F
issac,conf/issac/HenrionND15,Simone Naldi,F
issac,conf/issac/Huang16,Hui Huang,F
issac,conf/issac/HuangL16,Lian Liu,F
issac,conf/issac/HuangWSZ00,Yuzhen Huang,F
issac,conf/issac/Hubert04,Evelyne Hubert,F
issac,conf/issac/Hubert10,Evelyne Hubert,F
issac,conf/issac/HubertL12,Evelyne Hubert,F
issac,conf/issac/HuttonKZ10,Lihong Zhi,F
issac,conf/issac/Janovitz-FreireichRS06,Ágnes Szántó,F
issac,conf/issac/Janovitz-FreireichSMR08,Ágnes Szántó,F
issac,conf/issac/JeffreyPR05,Pratibha,F
issac,conf/issac/JinwangZXM01,Xiaoqi Liu,F
issac,conf/issac/KadyrsizovaR08,Zhibek Kadyrsizova,F
issac,conf/issac/KaiNN07,Nanami Nakagawa,F
issac,conf/issac/KaltofenLSYZ07,Lihong Zhi,F
issac,conf/issac/KaltofenLYZ08,Lihong Zhi,F
issac,conf/issac/KaltofenYZ06,Lihong Zhi,F
issac,conf/issac/KaltofenYZ07,Lihong Zhi,F
issac,conf/issac/KaltofenZ06,Lihong Zhi,F
issac,conf/issac/KauersP10,Veronika Pillwein,F
issac,conf/issac/Khanin01,Raya Khanin,F
issac,conf/issac/KhetanSG04,Ning Song,F
issac,conf/issac/KhodadadM06,Sara Khodadad,F
issac,conf/issac/KleineMW05,Jennifer de Kleine,F
issac,conf/issac/KoganM02,Irina A. Kogan,F
issac,conf/issac/Le02,Ha Q. Le,F
issac,conf/issac/LemaireMPX08,Wei Pan,F
issac,conf/issac/LemaireU10,Asli Ürgüplü,F
issac,conf/issac/LiGY11,Wei Li 0056,F
issac,conf/issac/LiH08,Lei Huang,F
issac,conf/issac/LiHXL16,Jing-Cao Li,F
issac,conf/issac/LiM07,Xin Li 0009,F
issac,conf/issac/LiMP09,Wei Pan,F
issac,conf/issac/LiMS07,Xin Li 0009,F
issac,conf/issac/LiNZ07,Lihong Zhi,F
issac,conf/issac/LiR11,Yue Li,F
issac,conf/issac/LiSHL14,Lei Huang,F
issac,conf/issac/LiSWZ06,Min Wu 0003,F
issac,conf/issac/LiYG13,Wei Li 0056,F
issac,conf/issac/LiYZ10,Lihong Zhi,F
issac,conf/issac/LoeraLMM08,Susan Margulies,F
issac,conf/issac/LoeraMPRRSSS15,Gwen Spencer,F
issac,conf/issac/MaZ11,Yue Ma,F
issac,conf/issac/MaZ12,Yue Ma,F
issac,conf/issac/MaddahBA14,Suzy S. Maddah,F
issac,conf/issac/MaddahBA14a,Suzy S. Maddah,F
issac,conf/issac/Mansfield08,Elizabeth L. Mansfield,F
issac,conf/issac/MansfieldH01,Elizabeth L. Mansfield,F
issac,conf/issac/MansfieldS03,Ágnes Szántó,F
issac,conf/issac/MazaSWX07,Yuzhen Xie,F
issac,conf/issac/MazaX07,Yuzhen Xie,F
issac,conf/issac/Miyamoto00,Izumi Miyamoto,F
issac,conf/issac/Miyamoto06,Izumi Miyamoto,F
issac,conf/issac/Miyamoto07,Izumi Miyamoto,F
issac,conf/issac/Naldi16,Simone Naldi,F
issac,conf/issac/PanMRQT07,Yuqing Tang,F
issac,conf/issac/PanW06,Wei Pan,F
issac,conf/issac/Perez-DiazS05,Sonia Pérez-Díaz,F
issac,conf/issac/Pillwein13,Veronika Pillwein,F
issac,conf/issac/Pillwein15,Veronika Pillwein,F
issac,conf/issac/PowersR06,Victoria Powers,F
issac,conf/issac/ReidTZ03,Lihong Zhi,F
issac,conf/issac/Reinert00,Birgit Reinert,F
issac,conf/issac/RodriguezT15,Xiaoxian Tang,F
issac,conf/issac/RomeroER09,Ana Romero,F
issac,conf/issac/RomeroS12,Ana Romero,F
issac,conf/issac/RondepierreD05,Aude Rondepierre,F
issac,conf/issac/Roy12,Marie-Françoise Roy,F
issac,conf/issac/RubioSV06,Rosario Rubio,F
issac,conf/issac/SalemGL04,Shuhong Gao,F
issac,conf/issac/SaruchiMSV14,Saruchi,F
issac,conf/issac/SheXZ11,Bai Xue,F
issac,conf/issac/ShemyakovaM08,Elizabeth L. Mansfield,F
issac,conf/issac/SlaviciDKC10,Xin Dong 0004,F
issac,conf/issac/StorjohannY14,Shiyun Yang,F
issac,conf/issac/StorjohannY15,Shiyun Yang,F
issac,conf/issac/Szanto11,Ágnes Szántó,F
issac,conf/issac/WangGKLLZ01,Xiao Zou,F
issac,conf/issac/WangKZZ03,Yi Zhou,F
issac,conf/issac/WuZ08,Lihong Zhi,F
issac,conf/issac/YangZ05,Lu Yang,F
issac,conf/issac/YangZZ13,Lihong Zhi,F
issac,conf/issac/YelickBCCDDGHHHIKNSWW07,Susan L. Graham,F
issac,conf/issac/Zhang16,Yi Zhang,F
issac,conf/issac/Zhi07,Lihong Zhi,F
issac,conf/issac/Zhi14,Lihong Zhi,F
issac,conf/issac/Zhi15,Lihong Zhi,F
issac,conf/issac/ZhouL09,Wei Zhou,F
issac,conf/issac/ZhouL13,Wei Zhou,F
issac,conf/issac/ZhouL14,Wei Zhou,F
issac,conf/issac/ZhouLS12,Wei Zhou,F
iwpc,conf/iwpc/0001VSP16,Simone Romano 0001,F
iwpc,conf/iwpc/AlaliKM08,Abdulkareem Alali,F
iwpc,conf/iwpc/AlwisMR07,Gail C. Murphy,F
iwpc,conf/iwpc/AlyCM13,Mira Mezini,F
iwpc,conf/iwpc/AmalfitanoFPT10,Anna Rita Fasolino,F
iwpc,conf/iwpc/AmannPN16,Sarah Nadi,F
iwpc,conf/iwpc/AmouiLOT10,Ladan Tahvildari,F
iwpc,conf/iwpc/AndrewsSPG05,Anneliese Amschler Andrews,F
iwpc,conf/iwpc/AndritsosM01,Renée J. Miller,F
iwpc,conf/iwpc/AntoniolCLCM00,Andrea De Lucia,F
iwpc,conf/iwpc/AntoniolPZ04,Michele Zazzara,F
iwpc,conf/iwpc/AreiasCP10,Daniela Carneiro da Cruz,F
iwpc,conf/iwpc/AversanoCLS02,Andrea De Lucia,F
iwpc,conf/iwpc/AversanoCS01,Lerina Aversano,F
